ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Wupatki NM,1953,17750,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1954,36500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1955,36700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1956,40300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1957,40900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1958,45200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1959,56500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1960,56600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1961,65200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1962,71700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1963,83000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1964,63000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1965,82500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1966,82100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1967,102100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1968,95800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1969,113700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1970,132300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1971,123400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1972,152872,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1973,148100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1974,105700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1975,134900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1976,191500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1977,215200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1978,234735,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1979,186875,4626,207981,6210,0,0,0,0,142,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1980,161846,5052,193872,5484,0,0,0,0,168,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1981,183448,6531,227482,3968,0,0,0,0,157,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1982,183666,6502,239250,3958,0,0,0,0,249,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1983,190938,6531,239072,3968,0,0,0,0,108,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1984,207893,6606,257209,3947,0,0,0,0,151,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1985,191950,6531,239670,3968,0,0,0,0,79,9,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1986,207951,6531,273832,3968,0,0,0,0,0,78,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1987,208953,6531,270217,3968,0,0,0,0,0,53,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1988,243666,6588,322632,3947,0,0,0,0,171,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1989,245948,6438,311787,3968,0,0,0,0,163,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1990,249954,6531,284361,3968,0,0,0,0,112,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1991,234122,6531,287618,3968,0,0,0,0,170,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1992,267090,6588,319607,3947,0,0,0,0,173,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1993,262769,6531,527086,3920,0,0,0,0,86,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1994,264747,6531,532068,3920,0,0,0,0,143,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1995,262675,6531,526412,3920,0,0,0,0,59,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1996,238889,6531,480316,3920,0,0,0,0,141,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1997,233582,6531,468838,3920,0,0,0,0,93,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1998,217466,6531,436660,3920,0,0,0,0,96,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1999,245225,6531,491530,3920,0,0,0,0,60,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2000,243270,6531,486594,3920,0,0,0,0,3,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2001,239476,6531,479888,3920,0,0,0,0,52,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2002,236394,6531,474016,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2003,266159,6531,533362,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2004,247971,6531,496971,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2005,219480,6531,439461,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2006,236449,6531,472989,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2007,239603,6531,480088,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2008,239157,6531,478316,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2009,233284,6531,466641,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2010,221083,6531,443010,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2011,216165,6531,432401,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2012,201365,6531,403809,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2013,190878,6531,381755,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2014,195962,6531,393043,3920,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2015,212828,6531,426177,3920,0,0,0,0,29,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2016,223172,6531,446485,3920,0,0,0,0,8,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2017,236454,6531,472997,3920,0,0,0,0,5,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,2018,205122,6531,410549,3920,0,0,0,0,17,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1904,13727,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1905,26188,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1906,17182,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1907,16414,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1908,19542,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1909,32545,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1910,19575,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1911,23054,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1912,22970,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1913,24929,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1914,20250,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1915,51895,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1916,35849,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1917,35400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1918,21275,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1919,62261,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1920,79777,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1921,81651,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1922,98223,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1923,138352,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1924,144158,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1925,154282,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1926,187807,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1927,200825,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1928,230984,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1929,260697,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1930,227901,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1931,221248,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1932,157624,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1933,161938,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1934,260775,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1935,317998,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1936,432570,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1937,499242,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1938,466185,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1939,486936,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1940,526437,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1941,579696,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1942,185746,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1943,61696,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1944,86593,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1945,189264,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1946,807917,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1947,937776,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1948,1018279,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1949,1131159,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1950,1110524,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1951,1163894,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1952,1350295,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Yellowstone NP,1953,1326858,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
